Giorni Dopo Semina;Settimana;N;P2O5;K2O;MgO;CaO;B Grammi/Ha;Rapporto N:K N/(K2O/3.36);Rapporto Ca:Mg (1:0.5-0.25) (CaO/1.39)/MgO;Rapporto K:Ca (0.35-1:1) (CaO/1.19)/K2O
275;40;1,1200;0,7060;1,7933;0,3069;1,0676;35,6483;2,1000;0,4000;0,5000
276;40;1,1200;0,7060;1,7933;0,3069;1,0676;35,6483;2,1000;0,4000;0,5000
277;40;1,1200;0,7060;1,7933;0,3069;1,0676;35,6483;2,1000;0,4000;0,5000
278;40;1,1200;0,7060;1,7933;0,3069;1,0676;35,6483;2,1000;0,4000;0,5000
279;40;1,1200;0,7060;1,7933;0,3069;1,0676;35,6483;2,1000;0,4000;0,5000
280;40;1,1200;0,7060;1,7933;0,3069;1,0676;35,6483;2,1000;0,4000;0,5000
281;41;1,1200;0,7060;1,7933;0,3069;1,0676;35,6483;2,1000;0,4000;0,5000
282;41;1,1200;0,7060;1,7933;0,3069;1,0676;35,6483;2,1000;0,4000;0,5000
283;41;1,1200;0,7060;1,7933;0,3069;1,0676;35,6483;2,1000;0,4000;0,5000
284;41;1,1200;0,7060;1,7933;0,3069;1,0676;35,6483;2,1000;0,4000;0,5000
285;41;1,1200;0,7060;1,7933;0,3069;1,0676;35,6483;2,1000;0,4000;0,5000
286;41;1,1200;0,7060;1,7933;0,3069;1,0676;35,6483;2,1000;0,4000;0,5000
287;41;1,1200;0,7060;1,7933;0,3069;1,0676;35,6483;2,1000;0,4000;0,5000
288;42;1,1200;0,7060;1,7933;0,3069;1,0676;35,6483;2,1000;0,4000;0,5000
289;42;1,1200;0,7060;1,7933;0,3069;1,0676;35,6483;2,1000;0,4000;0,5000
290;42;1,1200;0,7060;1,7933;0,3069;1,0676;35,6483;2,1000;0,4000;0,5000
291;42;1,1200;0,7060;1,7933;0,3069;1,0676;35,6483;2,1000;0,4000;0,5000
292;42;1,1200;0,7060;1,7933;0,3069;1,0676;35,6483;2,1000;0,4000;0,5000
293;42;1,1200;0,7060;1,7933;0,3069;1,0676;35,6483;2,1000;0,4000;0,5000
294;42;1,1200;0,7060;1,7933;0,3069;1,0676;35,6483;2,1000;0,4000;0,5000
295;43;1,1200;0,7060;1,7933;0,3069;1,0676;35,6483;2,1000;0,4000;0,5000
296;43;1,1200;0,7060;1,7933;0,3069;1,0676;35,6483;2,1000;0,4000;0,5000
297;43;1,1200;0,7060;1,7933;0,3069;1,0676;35,6483;2,1000;0,4000;0,5000
298;43;1,1200;0,7060;1,7933;0,3069;1,0676;35,6483;2,1000;0,4000;0,5000
299;43;1,1200;0,7060;1,7933;0,3069;1,0676;35,6483;2,1000;0,4000;0,5000
300;43;1,1200;0,7060;1,7933;0,3069;1,0676;35,6483;2,1000;0,4000;0,5000
301;43;1,1200;0,7060;1,7933;0,3069;1,0676;35,6483;2,1000;0,4000;0,5000
302;44;1,1200;0,7060;1,7933;0,3069;1,0676;35,6483;2,1000;0,4000;0,5000
303;44;1,1200;0,7060;1,7933;0,3069;1,0676;35,6483;2,1000;0,4000;0,5000
304;44;1,1200;0,7060;1,7933;0,3069;1,0676;35,6483;2,1000;0,4000;0,5000
305;44;1,5520;0,4813;2,4850;0,4253;1,4794;35,6483;2,1000;0,4000;0,5000
306;44;1,5520;0,4813;2,4850;0,4253;1,4794;35,6483;2,1000;0,4000;0,5000
307;44;1,5520;0,4813;2,4850;0,4253;1,4794;35,6483;2,1000;0,4000;0,5000
308;44;1,5520;0,4813;2,4850;0,4253;1,4794;35,6483;2,1000;0,4000;0,5000
309;45;1,5520;0,4813;2,4850;0,4253;1,4794;35,6483;2,1000;0,4000;0,5000
310;45;1,5520;0,4813;2,4850;0,4253;1,4794;35,6483;2,1000;0,4000;0,5000
311;45;1,5520;0,4813;2,4850;0,4253;1,4794;35,6483;2,1000;0,4000;0,5000
312;45;1,5520;0,4813;2,4850;0,4253;1,4794;35,6483;2,1000;0,4000;0,5000
313;45;1,5520;0,4813;2,4850;0,4253;1,4794;35,6483;2,1000;0,4000;0,5000
314;45;1,5520;0,4813;2,4850;0,4253;1,4794;35,6483;2,1000;0,4000;0,5000
315;45;1,5520;0,4813;2,4850;0,4253;1,4794;35,6483;2,1000;0,4000;0,5000
316;46;1,5520;0,4813;2,4850;0,4253;1,4794;35,6483;2,1000;0,4000;0,5000
317;46;1,5520;0,4813;2,4850;0,4253;1,4794;35,6483;2,1000;0,4000;0,5000
318;46;1,5520;0,4813;2,4850;0,4253;1,4794;35,6483;2,1000;0,4000;0,5000
319;46;1,5520;0,4813;2,4850;0,4253;1,4794;35,6483;2,1000;0,4000;0,5000
320;46;1,5520;0,4813;2,4850;0,4253;1,4794;35,6483;2,1000;0,4000;0,5000
321;46;1,5520;0,4813;2,4850;0,4253;1,4794;35,6483;2,1000;0,4000;0,5000
322;46;1,5520;0,4813;2,4850;0,4253;1,4794;35,6483;2,1000;0,4000;0,5000
323;47;1,5520;0,4813;2,4850;0,4253;1,4794;35,6483;2,1000;0,4000;0,5000
324;47;1,5520;0,4813;2,4850;0,4253;1,4794;35,6483;2,1000;0,4000;0,5000
325;47;1,5520;0,4813;2,4850;0,4253;1,4794;35,6483;2,1000;0,4000;0,5000
326;47;1,5520;0,4813;2,4850;0,4253;1,4794;35,6483;2,1000;0,4000;0,5000
327;47;1,5520;0,4813;2,4850;0,4253;1,4794;35,6483;2,1000;0,4000;0,5000
328;47;1,5520;0,4813;2,4850;0,4253;1,4794;35,6483;2,1000;0,4000;0,5000
329;47;1,5520;0,4813;2,4850;0,4253;1,4794;35,6483;2,1000;0,4000;0,5000
330;48;1,5520;0,4813;2,4850;0,4253;1,4794;35,6483;2,1000;0,4000;0,5000
331;48;1,5520;0,4813;2,4850;0,4253;1,4794;35,6483;2,1000;0,4000;0,5000
332;48;1,5520;0,4813;2,4850;0,4253;1,4794;35,6483;2,1000;0,4000;0,5000
333;48;1,5520;0,4813;2,4850;0,4253;1,4794;35,6483;2,1000;0,4000;0,5000
334;48;1,5520;0,4813;2,4850;0,4253;1,4794;35,6483;2,1000;0,4000;0,5000
335;48;1,5520;0,4813;2,4850;0,4253;1,4794;35,6483;2,1000;0,4000;0,5000
336;48;1,5520;0,4813;2,4850;0,4253;1,4794;35,6483;2,1000;0,4000;0,5000
337;49;1,5520;0,4813;2,4850;0,4253;1,4794;35,6483;2,1000;0,4000;0,5000
338;49;1,5520;0,4813;2,4850;0,4253;1,4794;35,6483;2,1000;0,4000;0,5000
339;49;1,5520;0,4813;2,4850;0,4253;1,4794;35,6483;2,1000;0,4000;0,5000
340;49;1,5520;0,4813;2,4850;0,4253;1,4794;35,6483;2,1000;0,4000;0,5000
341;49;1,5520;0,4813;2,4850;0,4253;1,4794;35,6483;2,1000;0,4000;0,5000
342;49;1,5520;0,4813;2,4850;0,4253;1,4794;35,6483;2,1000;0,4000;0,5000
343;49;1,5520;0,4813;2,4850;0,4253;1,4794;35,6483;2,1000;0,4000;0,5000
344;50;1,5520;0,4813;2,4850;0,4253;1,4794;35,6483;2,1000;0,4000;0,5000
345;50;1,5520;0,4813;2,4850;0,4253;1,4794;35,6483;2,1000;0,4000;0,5000
346;50;1,5520;0,4813;2,4850;0,4253;1,4794;35,6483;2,1000;0,4000;0,5000
347;50;1,5520;0,4813;2,4850;0,4253;1,4794;35,6483;2,1000;0,4000;0,5000
348;50;1,5520;0,4813;2,4850;0,4253;1,4794;35,6483;2,1000;0,4000;0,5000
349;50;1,5520;0,4813;2,4850;0,4253;1,4794;35,6483;2,1000;0,4000;0,5000
350;50;1,5520;0,4813;2,4850;0,4253;1,4794;35,6483;2,1000;0,4000;0,5000
351;51;1,5520;0,4813;2,4850;0,4253;1,4794;35,6483;2,1000;0,4000;0,5000
352;51;1,5520;0,4813;2,4850;0,4253;1,4794;35,6483;2,1000;0,4000;0,5000
353;51;1,5520;0,4813;2,4850;0,4253;1,4794;35,6483;2,1000;0,4000;0,5000
354;51;1,5520;0,4813;2,4850;0,4253;1,4794;35,6483;2,1000;0,4000;0,5000
355;51;1,5520;0,4813;2,4850;0,4253;1,4794;35,6483;2,1000;0,4000;0,5000
356;51;1,5520;0,4813;2,4850;0,4253;1,4794;35,6483;2,1000;0,4000;0,5000
357;51;1,5520;0,4813;2,4850;0,4253;1,4794;35,6483;2,1000;0,4000;0,5000
358;52;1,5520;0,4813;2,4850;0,4253;1,4794;35,6483;2,1000;0,4000;0,5000
359;52;1,5520;0,4813;2,4850;0,4253;1,4794;35,6483;2,1000;0,4000;0,5000
360;52;1,5520;0,4813;2,4850;0,4253;1,4794;35,6483;2,1000;0,4000;0,5000
361;52;1,5520;0,4813;2,4850;0,4253;1,4794;35,6483;2,1000;0,4000;0,5000
362;52;1,5520;0,4813;2,4850;0,4253;1,4794;35,6483;2,1000;0,4000;0,5000
363;52;1,5520;0,4813;2,4850;0,4253;1,4794;35,6483;2,1000;0,4000;0,5000
364;52;1,5520;0,4813;2,4850;0,4253;1,4794;35,6483;2,1000;0,4000;0,5000
