Giorni Dopo Semina;Settimana;N;P2O5;K2O;MgO;CaO;B Grammi/Ha;Rapporto N:K N/(K2O/3.36);Rapporto Ca:Mg (1:0.5-0.25) (CaO/1.39)/MgO;Rapporto K:Ca (0.35-1:1) (CaO/1.19)/K2O
278;40;4,0903;2,6980;8,9986;1,5401;5,3571;35,6483;1,5284;0,4000;0,5000
279;40;4,0903;2,6980;8,9986;1,5401;5,3571;35,6483;1,5284;0,4000;0,5000
280;40;4,0903;2,6980;8,9986;1,5401;5,3571;35,6483;1,5284;0,4000;0,5000
281;41;4,0903;2,6980;8,9986;1,5401;5,3571;35,6483;1,5284;0,4000;0,5000
282;41;4,0903;2,6980;8,9986;1,5401;5,3571;35,6483;1,5284;0,4000;0,5000
283;41;4,0903;2,6980;8,9986;1,5401;5,3571;35,6483;1,5284;0,4000;0,5000
284;41;4,0903;2,6980;8,9986;1,5401;5,3571;35,6483;1,5284;0,4000;0,5000
285;41;4,0903;2,6980;8,9986;1,5401;5,3571;35,6483;1,5284;0,4000;0,5000
286;41;4,0903;2,6980;8,9986;1,5401;5,3571;35,6483;1,5284;0,4000;0,5000
287;41;4,0903;2,6980;8,9986;1,5401;5,3571;35,6483;1,5284;0,4000;0,5000
288;42;4,0903;2,6980;8,9986;1,5401;5,3571;35,6483;1,5284;0,4000;0,5000
289;42;4,0903;2,6980;8,9986;1,5401;5,3571;35,6483;1,5284;0,4000;0,5000
290;42;4,0903;2,6980;8,9986;1,5401;5,3571;35,6483;1,5284;0,4000;0,5000
291;42;4,0903;2,6980;8,9986;1,5401;5,3571;35,6483;1,5284;0,4000;0,5000
292;42;4,0903;2,6980;8,9986;1,5401;5,3571;35,6483;1,5284;0,4000;0,5000
293;42;4,0903;2,6980;8,9986;1,5401;5,3571;35,6483;1,5284;0,4000;0,5000
294;42;4,0903;2,6980;8,9986;1,5401;5,3571;35,6483;1,5284;0,4000;0,5000
295;43;4,0903;2,6980;8,9986;1,5401;5,3571;35,6483;1,5284;0,4000;0,5000
296;43;4,0903;2,6980;8,9986;1,5401;5,3571;35,6483;1,5284;0,4000;0,5000
297;43;4,0903;2,6980;8,9986;1,5401;5,3571;35,6483;1,5284;0,4000;0,5000
298;43;4,0903;2,6980;8,9986;1,5401;5,3571;35,6483;1,5284;0,4000;0,5000
299;43;4,0903;2,6980;8,9986;1,5401;5,3571;35,6483;1,5284;0,4000;0,5000
300;43;4,0903;2,6980;8,9986;1,5401;5,3571;35,6483;1,5284;0,4000;0,5000
301;43;4,0903;2,6980;8,9986;1,5401;5,3571;35,6483;1,5284;0,4000;0,5000
302;44;4,0903;2,6980;8,9986;1,5401;5,3571;35,6483;1,5284;0,4000;0,5000
303;44;4,0903;2,6980;8,9986;1,5401;5,3571;35,6483;1,5284;0,4000;0,5000
304;44;4,0903;2,6980;8,9986;1,5401;5,3571;35,6483;1,5284;0,4000;0,5000
305;44;4,0903;2,6980;8,9986;1,5401;5,3571;35,6483;1,5284;0,4000;0,5000
306;44;4,0903;2,6980;8,9986;1,5401;5,3571;35,6483;1,5284;0,4000;0,5000
307;44;4,0903;2,6980;8,9986;1,5401;5,3571;35,6483;1,5284;0,4000;0,5000
308;44;4,0903;2,6980;8,9986;1,5401;5,3571;35,6483;1,5284;0,4000;0,5000
309;45;4,0903;2,6980;8,9986;1,5401;5,3571;35,6483;1,5284;0,4000;0,5000
310;45;4,0903;2,6980;8,9986;1,5401;5,3571;35,6483;1,5284;0,4000;0,5000
311;45;4,0903;2,6980;8,9986;1,5401;5,3571;35,6483;1,5284;0,4000;0,5000
312;45;4,0903;2,6980;8,9986;1,5401;5,3571;35,6483;1,5284;0,4000;0,5000
313;45;4,0903;2,6980;8,9986;1,5401;5,3571;35,6483;1,5284;0,4000;0,5000
314;45;4,0903;2,6980;8,9986;1,5401;5,3571;35,6483;1,5284;0,4000;0,5000
315;45;4,0903;2,6980;8,9986;1,5401;5,3571;35,6483;1,5284;0,4000;0,5000
316;46;4,0903;2,6980;8,9986;1,5401;5,3571;35,6483;1,5284;0,4000;0,5000
317;46;4,0903;2,6980;8,9986;1,5401;5,3571;35,6483;1,5284;0,4000;0,5000
318;46;4,0903;2,6980;8,9986;1,5401;5,3571;35,6483;1,5284;0,4000;0,5000
319;46;4,0903;2,6980;8,9986;1,5401;5,3571;35,6483;1,5284;0,4000;0,5000
320;46;4,0903;2,6980;8,9986;1,5401;5,3571;35,6483;1,5284;0,4000;0,5000
321;46;4,0903;2,6980;8,9986;1,5401;5,3571;35,6483;1,5284;0,4000;0,5000
322;46;4,0903;2,6980;8,9986;1,5401;5,3571;35,6483;1,5284;0,4000;0,5000
323;47;4,0903;2,6980;8,9986;1,5401;5,3571;35,6483;1,5284;0,4000;0,5000
324;47;4,0903;2,6980;8,9986;1,5401;5,3571;35,6483;1,5284;0,4000;0,5000
325;47;4,0903;2,6980;8,9986;1,5401;5,3571;35,6483;1,5284;0,4000;0,5000
326;47;4,0903;2,6980;8,9986;1,5401;5,3571;35,6483;1,5284;0,4000;0,5000
327;47;4,0903;2,6980;8,9986;1,5401;5,3571;35,6483;1,5284;0,4000;0,5000
328;47;4,0903;2,6980;8,9986;1,5401;5,3571;35,6483;1,5284;0,4000;0,5000
329;47;4,0903;2,6980;8,9986;1,5401;5,3571;35,6483;1,5284;0,4000;0,5000
330;48;4,0903;2,6980;8,9986;1,5401;5,3571;35,6483;1,5284;0,4000;0,5000
331;48;4,0903;2,6980;8,9986;1,5401;5,3571;35,6483;1,5284;0,4000;0,5000
332;48;4,0903;2,6980;8,9986;1,5401;5,3571;35,6483;1,5284;0,4000;0,5000
333;48;4,0903;2,6980;8,9986;1,5401;5,3571;35,6483;1,5284;0,4000;0,5000
334;48;4,0903;2,6980;8,9986;1,5401;5,3571;35,6483;1,5284;0,4000;0,5000
335;48;4,0903;2,6980;8,9986;1,5401;5,3571;35,6483;1,5284;0,4000;0,5000
336;48;4,0903;2,6980;8,9986;1,5401;5,3571;35,6483;1,5284;0,4000;0,5000
337;49;4,0903;2,6980;8,9986;1,5401;5,3571;35,6483;1,5284;0,4000;0,5000
338;49;4,0903;2,6980;8,9986;1,5401;5,3571;35,6483;1,5284;0,4000;0,5000
339;49;4,0903;2,6980;8,9986;1,5401;5,3571;35,6483;1,5284;0,4000;0,5000
340;49;4,0903;2,6980;8,9986;1,5401;5,3571;35,6483;1,5284;0,4000;0,5000
341;49;4,0903;2,6980;8,9986;1,5401;5,3571;35,6483;1,5284;0,4000;0,5000
342;49;4,0903;2,6980;8,9986;1,5401;5,3571;35,6483;1,5284;0,4000;0,5000
343;49;4,0903;2,6980;8,9986;1,5401;5,3571;35,6483;1,5284;0,4000;0,5000
344;50;4,0903;2,6980;8,9986;1,5401;5,3571;35,6483;1,5284;0,4000;0,5000
345;50;4,0903;2,6980;8,9986;1,5401;5,3571;35,6483;1,5284;0,4000;0,5000
346;50;4,0903;2,6980;8,9986;1,5401;5,3571;35,6483;1,5284;0,4000;0,5000
347;50;4,0903;2,6980;8,9986;1,5401;5,3571;35,6483;1,5284;0,4000;0,5000
348;50;4,0903;2,6980;8,9986;1,5401;5,3571;35,6483;1,5284;0,4000;0,5000
349;50;4,0903;2,6980;8,9986;1,5401;5,3571;35,6483;1,5284;0,4000;0,5000
350;50;4,0903;2,6980;8,9986;1,5401;5,3571;35,6483;1,5284;0,4000;0,5000
351;51;4,0903;2,6980;8,9986;1,5401;5,3571;35,6483;1,5284;0,4000;0,5000
352;51;4,0903;2,6980;8,9986;1,5401;5,3571;35,6483;1,5284;0,4000;0,5000
353;51;4,0903;2,6980;8,9986;1,5401;5,3571;35,6483;1,5284;0,4000;0,5000
354;51;4,0903;2,6980;8,9986;1,5401;5,3571;35,6483;1,5284;0,4000;0,5000
355;51;4,0903;2,6980;8,9986;1,5401;5,3571;35,6483;1,5284;0,4000;0,5000
356;51;4,0903;2,6980;8,9986;1,5401;5,3571;35,6483;1,5284;0,4000;0,5000
357;51;4,0903;2,6980;8,9986;1,5401;5,3571;35,6483;1,5284;0,4000;0,5000
358;52;4,0903;2,6980;8,9986;1,5401;5,3571;35,6483;1,5284;0,4000;0,5000
359;52;4,0903;2,6980;8,9986;1,5401;5,3571;35,6483;1,5284;0,4000;0,5000
360;52;4,0903;2,6980;8,9986;1,5401;5,3571;35,6483;1,5284;0,4000;0,5000
361;52;4,0903;2,6980;8,9986;1,5401;5,3571;35,6483;1,5284;0,4000;0,5000
362;52;4,0903;2,6980;8,9986;1,5401;5,3571;35,6483;1,5284;0,4000;0,5000
363;52;4,0903;2,6980;8,9986;1,5401;5,3571;35,6483;1,5284;0,4000;0,5000
364;52;4,0903;2,6980;8,9986;1,5401;5,3571;35,6483;1,5284;0,4000;0,5000
