Giorni Dopo Semina;Settimana;N;P2O5;K2O;MgO;CaO;B Grammi/Ha;Rapporto N:K N/(K2O/3.36);Rapporto Ca:Mg (1:0.5-0.25) (CaO/1.39)/MgO;Rapporto K:Ca (0.35-1:1) (CaO/1.19)/K2O
219;32;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
220;32;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
221;32;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
222;32;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
223;32;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
224;32;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
225;33;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
226;33;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
227;33;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
228;33;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
229;33;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
230;33;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
231;33;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
232;34;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
233;34;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
234;34;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
235;34;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
236;34;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
237;34;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
238;34;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
239;35;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
240;35;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
241;35;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
242;35;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
243;35;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
244;35;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
245;35;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
246;36;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
247;36;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
248;36;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
249;36;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
250;36;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
251;36;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
252;36;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
253;37;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
254;37;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
255;37;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
256;37;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
257;37;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
258;37;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
259;37;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
260;38;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
261;38;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
262;38;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
263;38;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
264;38;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
265;38;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
266;38;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
267;39;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
268;39;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
269;39;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
270;39;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
271;39;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
272;39;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
273;39;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
274;40;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
