Giorni Dopo Semina;Settimana;N;P2O5;K2O;MgO;CaO;B Grammi/Ha;Rapporto N:K N/(K2O/3.36);Rapporto Ca:Mg (1:0.5-0.25) (CaO/1.39)/MgO;Rapporto K:Ca (0.35-1:1) (CaO/1.19)/K2O
278;40;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
279;40;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
280;40;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
281;41;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
282;41;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
283;41;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
284;41;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
285;41;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
286;41;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
287;41;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
288;42;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
289;42;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
290;42;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
291;42;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
292;42;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
293;42;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
294;42;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
295;43;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
296;43;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
297;43;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
298;43;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
299;43;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
300;43;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
301;43;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
302;44;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
303;44;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
304;44;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
305;44;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
306;44;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
307;44;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
308;44;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
309;45;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
310;45;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
311;45;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
312;45;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
313;45;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
314;45;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
315;45;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
316;46;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
317;46;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
318;46;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
319;46;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
320;46;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
321;46;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
322;46;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
323;47;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
324;47;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
325;47;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
326;47;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
327;47;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
328;47;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
329;47;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
330;48;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
331;48;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
332;48;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
333;48;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
334;48;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
335;48;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
336;48;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
337;49;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
338;49;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
339;49;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
340;49;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
341;49;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
342;49;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
343;49;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
344;50;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
345;50;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
346;50;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
347;50;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
348;50;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
349;50;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
350;50;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
351;51;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
352;51;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
353;51;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
354;51;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
355;51;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
356;51;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
357;51;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
358;52;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
359;52;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
360;52;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
361;52;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
362;52;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
363;52;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
364;52;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
