Giorni Dopo Semina;Settimana;N;P2O5;K2O;MgO;CaO;B Grammi/Ha;Rapporto N:K N/(K2O/3.36);Rapporto Ca:Mg (1:0.5-0.25) (CaO/1.39)/MgO;Rapporto K:Ca (0.35-1:1) (CaO/1.19)/K2O
179;26;5,3370;1,2872;6,4069;1,0965;3,8142;35,6483;2,8010;0,4000;0,5000
180;26;5,3370;1,2872;6,4069;1,0965;3,8142;35,6483;2,8010;0,4000;0,5000
181;26;5,3370;1,2872;6,4069;1,0965;3,8142;35,6483;2,8010;0,4000;0,5000
182;26;5,3370;1,2872;6,4069;1,0965;3,8142;35,6483;2,8010;0,4000;0,5000
183;27;5,3370;1,2872;6,4069;1,0965;3,8142;35,6483;2,8010;0,4000;0,5000
184;27;5,3370;1,2872;6,4069;1,0965;3,8142;35,6483;2,8010;0,4000;0,5000
185;27;5,3370;1,2872;6,4069;1,0965;3,8142;35,6483;2,8010;0,4000;0,5000
186;27;5,3370;1,2872;6,4069;1,0965;3,8142;35,6483;2,8010;0,4000;0,5000
187;27;5,3370;1,2872;6,4069;1,0965;3,8142;35,6483;2,8010;0,4000;0,5000
188;27;5,3370;1,2872;6,4069;1,0965;3,8142;35,6483;2,8010;0,4000;0,5000
189;27;5,3370;1,2872;6,4069;1,0965;3,8142;35,6483;2,8010;0,4000;0,5000
190;28;5,3370;1,2872;6,4069;1,0965;3,8142;35,6483;2,8010;0,4000;0,5000
191;28;5,3370;1,2872;6,4069;1,0965;3,8142;35,6483;2,8010;0,4000;0,5000
192;28;5,3370;1,2872;6,4069;1,0965;3,8142;35,6483;2,8010;0,4000;0,5000
193;28;5,3370;1,2872;6,4069;1,0965;3,8142;35,6483;2,8010;0,4000;0,5000
194;28;5,3370;1,2872;6,4069;1,0965;3,8142;35,6483;2,8010;0,4000;0,5000
195;28;5,3370;1,2872;6,4069;1,0965;3,8142;35,6483;2,8010;0,4000;0,5000
196;28;5,3370;1,2872;6,4069;1,0965;3,8142;35,6483;2,8010;0,4000;0,5000
197;29;5,3370;1,2872;6,4069;1,0965;3,8142;35,6483;2,8010;0,4000;0,5000
198;29;5,3370;1,2872;6,4069;1,0965;3,8142;35,6483;2,8010;0,4000;0,5000
199;29;5,3370;1,2872;6,4069;1,0965;3,8142;35,6483;2,8010;0,4000;0,5000
200;29;5,3370;1,2872;6,4069;1,0965;3,8142;35,6483;2,8010;0,4000;0,5000
201;29;5,3370;1,2872;6,4069;1,0965;3,8142;35,6483;2,8010;0,4000;0,5000
202;29;5,3370;1,2872;6,4069;1,0965;3,8142;35,6483;2,8010;0,4000;0,5000
203;29;5,3370;1,2872;6,4069;1,0965;3,8142;35,6483;2,8010;0,4000;0,5000
204;30;5,3370;1,2872;6,4069;1,0965;3,8142;35,6483;2,8010;0,4000;0,5000
205;30;5,3370;1,2872;6,4069;1,0965;3,8142;35,6483;2,8010;0,4000;0,5000
206;30;5,3370;1,2872;6,4069;1,0965;3,8142;35,6483;2,8010;0,4000;0,5000
207;30;5,3370;1,2872;6,4069;1,0965;3,8142;35,6483;2,8010;0,4000;0,5000
208;30;5,3370;1,2872;6,4069;1,0965;3,8142;35,6483;2,8010;0,4000;0,5000
209;30;5,3370;1,2872;6,4069;1,0965;3,8142;35,6483;2,8010;0,4000;0,5000
210;30;5,3370;1,2872;6,4069;1,0965;3,8142;35,6483;2,8010;0,4000;0,5000
211;31;5,3370;1,2872;6,4069;1,0965;3,8142;35,6483;2,8010;0,4000;0,5000
212;31;5,3370;1,2872;6,4069;1,0965;3,8142;35,6483;2,8010;0,4000;0,5000
213;31;5,3370;1,2872;6,4069;1,0965;3,8142;35,6483;2,8010;0,4000;0,5000
214;31;5,3370;1,2872;6,4069;1,0965;3,8142;35,6483;2,8010;0,4000;0,5000
215;31;5,3370;1,2872;6,4069;1,0965;3,8142;35,6483;2,8010;0,4000;0,5000
216;31;5,3370;1,2872;6,4069;1,0965;3,8142;35,6483;2,8010;0,4000;0,5000
217;31;5,3370;1,2872;6,4069;1,0965;3,8142;35,6483;2,8010;0,4000;0,5000
218;32;5,3370;1,2872;6,4069;1,0965;3,8142;35,6483;2,8010;0,4000;0,5000
219;32;5,3370;1,2872;6,4069;1,0965;3,8142;35,6483;2,8010;0,4000;0,5000
220;32;5,3370;1,2872;6,4069;1,0965;3,8142;35,6483;2,8010;0,4000;0,5000
221;32;5,3370;1,2872;6,4069;1,0965;3,8142;35,6483;2,8010;0,4000;0,5000
222;32;5,3370;1,2872;6,4069;1,0965;3,8142;35,6483;2,8010;0,4000;0,5000
223;32;5,3370;1,2872;6,4069;1,0965;3,8142;35,6483;2,8010;0,4000;0,5000
224;32;5,3370;1,2872;6,4069;1,0965;3,8142;35,6483;2,8010;0,4000;0,5000
